,a0,a1
13092,4.646331,4.196198
13093,-3.29574,-7.0523744
13094,8.527839,-12.400203
13095,11.034763,4.8225384
13096,-1.6401507,-4.0826387
13097,11.800434,1.3410392
13098,-4.508873,-11.619679
13099,16.02193,8.731569
13100,0.019152572,-0.92109376
13101,-15.308644,1.0550197
13102,-3.3532388,-6.692428
13103,2.9759212,0.2159297
13104,-6.317642,-4.440726
13105,-12.1451,8.636263
13106,16.144224,4.57587
13107,-9.792901,3.387694
13108,-12.591723,7.500867
13109,-7.472209,11.159071
13110,-13.803882,9.16317
13111,7.277924,7.6605067
13112,-3.2762613,3.8007135
13113,-13.613823,10.901898
13114,8.005506,13.346702
13115,-9.2040205,6.1062374
13116,4.93511,10.073387
13117,-6.082489,0.14395826
13118,8.155361,1.9562844
13119,-0.015661573,-1.2456757
13120,11.283381,-0.7891006
13121,3.198997,-14.002363
13122,9.606469,6.6396594
13123,10.633078,6.661903
13124,-6.4405484,7.0366616
13125,-7.7066317,-7.9586987
13126,-8.353753,7.2190723
13127,-11.174161,4.944325
13128,12.141744,1.3326046
13129,8.650409,9.245973
13130,-6.329173,7.4283085
13131,-6.3225026,6.358065
13132,-4.809257,5.568873
13133,-5.236198,-6.994435
13134,-11.766681,9.461766
13135,-2.3429465,-13.292479
13136,9.744739,9.269745
13137,5.428562,6.2338524
13138,9.621689,8.018353
13139,11.630484,6.485716
13140,-3.9465861,-3.6542952
13141,11.494659,3.5957701
13142,-3.0517867,5.178508
13143,5.440203,6.842117
13144,7.250962,-14.008064
13145,7.401852,-11.799507
13146,-5.969604,-7.416271
13147,9.676774,-0.6366003
13148,14.283539,7.7168784
13149,3.1114557,-7.3994718
13150,14.704655,8.601915
13151,10.27448,6.4911995
13152,1.8484108,-3.6230354
13153,-11.990802,10.106672
13154,3.493606,-13.526882
13155,7.8629766,-13.20012
13156,-10.901955,12.195964
13157,5.116145,-11.37821
13158,3.1263947,0.32220817
13159,11.398599,6.4332647
13160,12.02064,1.302287
13161,-3.1652613,-10.947813
13162,-14.497793,4.6045012
13163,-9.096773,5.5302143
13164,13.369632,5.2532554
13165,-7.821555,2.9540403
13166,1.74922,-8.253419
13167,5.5681863,-14.408831
13168,-3.1285434,-8.284764
13169,14.362929,8.624741
13170,-7.0089493,-4.655747
13171,-11.710926,9.538831
13172,-2.8534503,-9.837334
13173,0.13454063,-5.5398836
13174,-6.888247,-7.1423373
13175,3.8295913,6.941565
13176,3.4279487,-11.317266
13177,0.0050644856,-14.783242
13178,-10.9268055,10.116666
13179,9.003074,-0.65980375
13180,-7.068692,-5.044789
13181,-2.2256067,9.496516
13182,4.929455,3.2498872
13183,-8.236709,-7.383749
13184,-2.488735,-8.500901
13185,5.3004675,2.8636909
13186,-0.4154669,-12.917897
13187,4.707507,-15.648346
13188,-4.1951904,0.9098443
13189,15.648634,4.644783
13190,-11.691931,-0.8325006
13191,15.137936,6.233173
13192,-7.5518174,0.7780778
13193,-1.6919991,-6.332395
13194,5.387014,-11.506247
13195,-10.936558,5.430317
13196,-8.589383,-8.285816
13197,-3.7012293,-6.073425
13198,-11.698961,11.155274
13199,3.6652768,5.425488
13200,8.423007,11.386237
13201,9.861529,10.674794
13202,-4.1408134,-1.0062186
13203,-11.966965,8.119313
13204,-15.687108,2.821434
13205,-4.31326,4.1924305
13206,15.250389,8.773197
13207,-4.039091,4.8694816
13208,9.943094,2.293218
13209,-5.5514517,4.661494
13210,-13.671561,10.544302
13211,-7.221007,6.047395
13212,-5.746026,6.340481
13213,-2.5899277,-8.198211
13214,2.422471,2.0573711
13215,-6.0192056,-5.198436
13216,-9.605393,2.0428615
13217,6.674962,-12.665428
13218,0.06747853,1.0102068
13219,8.582016,3.4317746
13220,8.527151,6.6424294
13221,-0.3603534,-6.2960534
13222,7.312452,-10.210761
13223,6.1301723,6.7149205
13224,-4.8654943,2.7651374
13225,-7.7001576,3.773615
13226,6.3300643,8.81473
13227,-5.2236247,1.2486533
13228,10.699794,3.1293666
13229,1.0098226,-8.016991
13230,4.7968454,5.3247833
13231,-11.287663,0.3155294
13232,3.9560096,-10.746587
13233,7.119423,-8.814729
13234,16.51721,7.3080554
13235,4.9981217,11.2189665
13236,-7.919212,5.738666
13237,-6.6077046,4.507859
13238,-0.8613083,13.496265
13239,5.5575514,-8.414629
13240,-1.6543864,-0.8744137
13241,-12.754128,6.7587814
13242,9.030175,-11.744725
13243,-4.853557,-6.04458
13244,10.051939,10.124082
13245,-5.787393,4.717033
13246,2.8827953,-14.613486
13247,-12.607226,6.178625
13248,4.0439253,-0.59213316
13249,7.937782,3.4912682
13250,3.5308468,6.8234954
13251,2.410349,9.87966
13252,2.6882198,-1.7717239
13253,6.025353,11.315686
13254,5.2712135,3.9048505
13255,-6.08671,-8.177065
13256,-11.399287,3.9655266
13257,-4.7963147,5.8343854
13258,-8.333199,1.4242136
13259,-3.6746378,-6.7579255
13260,-7.8922186,1.5184245
13261,-5.3492618,-9.543439
13262,-6.7566137,6.47761
13263,5.2367806,11.178415
13264,14.717983,5.093175
13265,2.709969,3.2962792
13266,6.7840657,-8.093276
13267,-8.13149,4.7738795
13268,-6.9867024,-3.974264
13269,-0.23658803,-14.785075
13270,3.9894392,8.921008
13271,-7.002284,-4.907783
13272,-3.8896549,-3.3131273
13273,3.7225502,-10.697445
13274,-0.30638722,-14.073899
13275,-10.289976,3.0427556
13276,-0.5503902,-10.956053
13277,-3.3655941,1.4184343
13278,-10.0745535,2.8429556
13279,4.3535657,2.186601
13280,9.040875,6.983896
13281,-8.073739,-5.091257
13282,-5.9287615,7.0419326
13283,-10.6378765,5.7757645
13284,10.811093,3.8347483
13285,2.6749017,-10.79325
13286,-2.9697666,-9.74071
13287,12.991252,6.0468884
13288,-0.16481036,11.194622
13289,-12.963823,4.35655
13290,2.586077,8.360303
13291,1.0109129,-7.925191
13292,-13.202762,9.839474
13293,-8.188384,6.256366
13294,-11.563548,1.5901885
13295,0.7486066,6.253622
13296,-6.459365,8.148557
13297,-0.6193557,-8.689807
13298,6.2339306,-8.0713005
13299,-6.8459926,0.9838914
13300,11.670742,9.763228
13301,-4.976492,3.6820285
13302,-10.077542,0.91167206
13303,-5.36481,7.557645
13304,-2.9507978,-9.799948
13305,1.8801877,2.7550929
13306,14.452712,1.045161
13307,9.355359,2.3562977
13308,-4.403974,-10.065958
13309,-5.7418475,2.853347
13310,-6.203,3.7111485
13311,-12.84455,2.7686088
13312,-2.138203,3.0138578
13313,0.4836873,-11.559956
13314,5.113682,-10.656876
13315,2.045438,-2.2525036
13316,-2.6441414,7.4288044
13317,3.281577,8.386537
13318,-6.014274,-7.8575687
13319,10.564082,4.746979
13320,-6.385673,-10.204429
13321,-2.8090625,-10.380217
13322,-2.452343,1.6490774
13323,1.378554,7.6475554
13324,-7.2431455,-4.495278
13325,4.9624386,-1.0236214
13326,-7.3763885,-9.894667
13327,6.694638,12.102064
13328,1.1467959,-15.225154
13329,-3.5328305,-9.396741
13330,4.0128164,7.7316933
13331,6.3959436,-11.333928
13332,3.4860756,-10.257676
13333,-4.8947353,-8.67987
13334,2.2723854,0.53805
13335,-6.0285664,-10.2291
13336,5.0417104,-11.199302
13337,16.760107,5.9168067
13338,-1.1581315,-11.621976
13339,-12.648247,9.742816
13340,-11.661279,9.396233
13341,-0.23414262,-0.8464821
13342,-11.539848,1.4775476
13343,-5.5742674,-0.24766544
13344,15.494058,5.5582976
13345,-1.712045,-9.287365
13346,-2.958488,0.3532319
13347,-3.1545649,5.731265
13348,-6.5222597,4.3165874
13349,-2.5109992,-10.577557
13350,16.065653,4.5470157
13351,-8.77484,-5.5480924
13352,-7.8354087,0.5434281
13353,-6.4854493,3.8006845
13354,7.1308055,3.8785758
13355,10.977621,5.2493606
13356,3.443999,-12.465565
13357,-6.5755196,9.793661
13358,-6.0209174,-9.970937
13359,-7.3188934,4.5165477
13360,-0.5203395,-5.4465103
13361,7.0284534,-7.5552964
13362,5.5149198,-11.779162
13363,-6.6931777,-10.365728
13364,6.195574,4.0499587
13365,-1.3862691,0.16961539
13366,-7.248964,3.8241627
13367,5.6397223,-10.558182
13368,-8.013474,-0.7167411
13369,-0.22015762,-13.721721
13370,7.2064977,9.175948
13371,-5.8823614,2.2721283
13372,2.0719528,-1.2488548
13373,-0.041783,0.70558673
13374,7.742648,6.4816847
13375,10.760531,8.280556
13376,-4.980742,-9.051353
13377,-5.7870383,-9.275953
13378,10.400556,5.2522593
13379,-2.7123847,5.5699053
13380,-1.8136541,-4.3699875
13381,-10.724977,7.3355784
13382,-4.6400194,10.64258
13383,-14.756935,8.52801
13384,7.0381494,6.002322
13385,11.598789,2.1514564
13386,15.393762,5.7682314
13387,-3.7683303,-11.588332
13388,-0.055581696,0.14477955
13389,7.883716,10.04606
13390,1.5838395,-12.977701
13391,-6.7051606,8.181281
13392,-4.6268334,5.2949123
13393,-6.879774,8.423178
13394,-13.183846,7.1767645
13395,15.970863,4.57627
13396,-2.3267024,4.685858
13397,13.926284,9.698758
13398,-13.74884,10.539589
13399,-6.693682,7.086659
13400,12.282449,6.67611
13401,-6.3277264,0.2095825
13402,4.9728465,-11.548846
13403,2.414211,-14.155874
13404,3.5048435,-0.22651878
13405,-12.866535,9.209017
13406,9.836458,4.607878
13407,3.2763615,3.2320719
13408,5.8364553,-12.999621
13409,-8.269586,3.233287
13410,7.5116515,-11.252786
13411,6.1296053,-11.311112
13412,7.713015,0.29753098
13413,9.831723,9.811688
13414,-4.679173,-15.080542
13415,4.2863765,-0.3867475
13416,-0.6860744,-9.5491085
13417,-6.9670534,1.7804971
13418,-6.0708337,2.196908
13419,13.777399,9.748281
13420,-5.118351,2.392137
13421,15.457917,5.774761
13422,-12.245455,11.490542
13423,-9.548177,3.7775288
13424,-1.9523292,3.47131
13425,9.698122,10.620539
13426,-12.882766,7.865542
13427,-5.5597835,12.292339
13428,16.478373,4.9620857
13429,-12.7074175,6.9740424
13430,-5.794262,9.994412
13431,-3.5492835,2.6949134
13432,6.0628777,5.588571
13433,-10.445122,7.5987506
13434,-0.9240964,-10.810714
13435,10.96669,5.824898
13436,10.318626,0.83046836
13437,4.6019335,-8.803798
13438,5.497839,8.734448
13439,14.051899,2.145181
13440,-6.2330585,3.984284
13441,-4.881178,3.6188993
13442,-2.8672564,-13.49536
13443,5.530951,12.366857
13444,-5.6068497,-5.6320457
13445,3.8891187,-14.132422
13446,-6.7228684,-1.4876109
13447,-8.85024,0.24574661
13448,3.7391224,-12.648107
13449,4.5324216,-3.4699047
13450,-7.4996862,0.7459859
13451,-3.9761333,4.5722494
13452,13.800643,1.2448987
13453,-3.1576142,3.9182339
13454,-4.5550094,4.963508
13455,4.3168497,-13.127116
13456,1.4373595,-2.369059
13457,7.1141644,-13.438737
13458,5.509113,-7.944683
13459,10.541993,5.149852
13460,-11.185228,-1.7228444
13461,5.360912,1.8312316
13462,4.872057,9.099269
13463,-6.7419443,9.742758
13464,0.8686533,-13.712083
13465,-3.346827,-5.174968
13466,3.6314106,-14.719048
13467,-11.78918,-0.95315784
13468,-3.0343683,-9.883236
13469,-7.5396643,0.56990004
13470,-9.303482,11.173333
13471,-9.132437,-3.9719286
13472,4.103164,-3.118987
13473,4.9685636,-9.18787
13474,-0.6738202,3.2386968
13475,9.099797,-13.081648
13476,5.3010783,-10.759258
13477,-0.24140814,-1.2185651
13478,5.4263415,13.923599
13479,-7.5305758,-4.804165
13480,10.089532,10.868326
13481,0.88898253,-5.98114
13482,-5.9823537,0.26536348
13483,-4.0972238,2.5182319
13484,-3.6580899,-10.099198
13485,8.668962,8.231498
13486,13.738863,0.8749961
13487,5.4027324,6.3893123
13488,12.278664,0.05627501
13489,-1.4139075,-10.555661
13490,10.97893,3.0374753
13491,14.117026,8.527219
13492,-15.854589,6.204075
13493,16.037882,6.541939
13494,-7.9577656,11.947128
13495,-1.8148794,-7.6581078
13496,2.9925394,10.247349
13497,6.321834,-15.995137
13498,-2.951044,-8.92561
13499,3.2971442,-5.8570366
13500,-13.623804,11.415514
13501,3.184846,5.930227
13502,-6.903123,-8.120302
13503,-6.7908196,-4.8064327
13504,5.594421,8.9331045
13505,-11.7265215,0.94359475
13506,6.9218283,-15.011093
13507,-12.37719,-0.48711255
13508,9.241467,-12.775903
13509,10.389263,0.19696496
13510,-4.209183,-0.34586883
13511,7.0420833,2.7722757
13512,-7.845188,3.3598566
13513,16.854853,4.771445
13514,5.8532443,1.7480328
13515,-13.625866,10.07336
13516,-0.19983083,-11.706328
13517,9.075348,-13.571359
13518,-6.358602,6.39567
13519,-5.57083,-4.9544635
13520,12.172243,3.5184035
13521,5.5529666,5.074899
13522,-1.4694684,-10.265357
13523,7.762464,5.34901
13524,11.0459385,4.933398
13525,13.804608,6.716008
13526,2.1970267,4.4694138
13527,-6.585843,-6.3568444
13528,0.8039929,-1.3234482
13529,-8.879015,0.8579171
13530,-11.522278,9.943714
13531,-7.5137877,-5.5366464
13532,-2.6211035,4.4251065
13533,-12.277321,2.5263965
13534,2.986918,-10.434296
13535,-9.078261,-6.7746296
13536,16.134785,2.6294715
13537,-12.193258,8.286473
13538,6.8230476,-15.019667
13539,1.7290229,-5.716562
13540,-7.900685,9.673606
13541,2.2204623,9.221481
13542,3.2728925,-13.798435
13543,-1.3644379,-4.3140516
13544,10.478533,3.7672532
13545,3.1039646,12.732312
13546,-7.2562094,-10.321707
13547,-2.5687068,-7.306767
13548,4.0500946,5.264317
13549,-3.254248,-11.188977
13550,0.8413733,-9.342221
13551,-4.4730415,6.2242064
13552,0.34597704,-8.939314
13553,-14.3113575,11.272259
13554,-6.4076037,0.98220164
13555,3.8879983,4.4984574
13556,7.146348,5.4411635
13557,-9.167483,1.5884033
13558,9.391722,8.622356
13559,-9.724353,7.972935
13560,6.516332,-11.448882
13561,11.08894,7.0443406
13562,4.061469,-1.9038246
13563,-4.7427163,-5.2907944
13564,-1.6505579,3.8991597
13565,13.092051,8.988399
13566,8.588316,11.734157
13567,-6.0238075,8.042459
13568,2.1563962,-15.231952
13569,6.435179,6.938007
13570,-0.28921497,-7.1764574
13571,-8.289619,1.4510293
13572,2.6487606,-14.394779
13573,5.33814,2.7616909
13574,-8.400778,-6.756014
13575,-10.19416,6.0449185
13576,7.8889003,-13.994878
13577,-2.6279762,1.5665841
13578,-12.779823,11.100991
13579,9.288951,11.682453
13580,-6.3030086,12.279304
13581,-3.1008122,-11.154759
13582,10.38079,6.804383
13583,10.5155735,3.2373452
13584,14.359134,1.8199666
13585,0.6619281,-12.098773
13586,0.7633994,-1.2849736
13587,-8.130873,4.689791
13588,3.9474525,5.901584
13589,0.118364565,-11.924043
13590,-2.4970746,3.1959124
13591,14.589671,9.525948
13592,-5.636023,-10.216919
13593,9.591537,5.1489873
13594,-0.21026778,2.4773855
13595,-9.429108,3.3196013
13596,-3.5955548,7.290782
13597,2.699918,-3.3023548
13598,-4.933655,8.818043
13599,3.8143256,-3.1406643
13600,-10.272423,-0.047584724
13601,2.9076438,6.811838
13602,-6.2576127,-10.244345
13603,7.8253303,-9.529794
13604,-5.359709,4.899237
13605,2.593127,-10.209412
13606,-2.7309358,4.1847105
13607,-7.703176,-7.917479
13608,-5.0218954,-7.8618107
13609,-4.06217,-7.1465993
13610,15.828651,0.8380998
13611,-14.737311,8.122468
13612,-4.3115945,0.40242368
13613,14.12758,9.758642
13614,-0.8449412,-11.501388
13615,6.5513134,1.1874236
13616,4.9820476,2.7554092
13617,-7.321358,-8.505999
13618,-8.9345665,-7.1721935
13619,3.4303792,-6.3641105
13620,-8.39953,-11.595591
13621,11.462695,6.3571496
13622,0.25515336,-7.6121774
13623,-0.32462105,-1.0048572
13624,3.137939,2.1049016
13625,5.5045986,5.0046
13626,-2.6262078,3.2168102
13627,5.883897,-13.167728
13628,-3.252852,-9.1944
13629,-12.562179,5.0999312
13630,15.749274,8.337831
13631,-0.6904214,-6.3872256
13632,8.733247,-11.831202
13633,5.5928283,5.07711
13634,-9.717555,5.692926
13635,-4.773413,0.73225546
13636,-0.95654494,0.22112013
13637,-2.9505708,-8.725333
13638,-5.241971,2.034053
13639,-6.264525,-9.783316
13640,5.615733,4.0765295
13641,-4.8224673,-5.617904
13642,-3.7179909,-8.52668
13643,-4.602123,5.7207255
13644,-7.376589,9.502947
13645,7.280991,1.4687747
13646,-0.76919574,-0.1628452
13647,15.111623,4.1377807
13648,5.362727,-6.6118374
13649,-13.244798,5.5245194
13650,-0.82012147,-11.238191
13651,-5.402853,3.383345
13652,-0.71299076,-9.260759
13653,7.392635,-15.05378
13654,-7.780355,-4.5026245
13655,1.4937178,-1.3152361
13656,-10.7427435,2.6054256
13657,3.571392,7.958137
13658,11.281891,6.973897
13659,-7.3481092,-8.559564
13660,-10.0026,6.65208
13661,5.496161,-9.278313
13662,0.7221286,0.22483589
13663,-2.803574,-13.222293
13664,-12.201095,2.625669
13665,0.6828079,-11.048625
13666,5.18947,5.5448465
13667,16.557459,2.8024461
13668,-1.7546364,-13.9070215
13669,7.128896,-12.1762905
13670,2.9583404,-13.828221
13671,-9.427842,11.540728
13672,-6.698836,0.21929966
13673,6.9257536,12.817859
13674,5.8208437,0.014813973
13675,7.8139586,1.7677374
13676,-7.5005307,5.145375
13677,-15.130052,7.840661
13678,-13.505572,10.417198
13679,8.067274,-15.298421
13680,5.908134,-12.089428
13681,2.6027248,-2.3733683
13682,2.864537,5.6577697
13683,-1.4410475,-12.667077
13684,-9.637882,10.728338
13685,-9.475344,0.85380876
13686,-10.582591,7.3319263
13687,12.913957,6.1086793
13688,-3.8460937,-6.305118
13689,0.08975401,-0.31069332
13690,8.997732,5.202994
13691,-0.20577526,-10.717177
13692,-14.889659,8.82588
13693,-9.074861,7.279302
13694,-4.1424475,4.58801
13695,5.5278068,7.9255943
13696,-2.667117,9.947417
13697,7.477866,-12.395575
13698,1.5780065,-6.5148325
13699,-9.086835,5.2988763
13700,-1.818998,11.117454
13701,7.8627744,-12.165355
13702,2.3213897,-9.5121155
13703,-10.081808,11.186999
13704,-14.344344,7.778758
13705,11.830857,6.05507
13706,-5.919477,1.1929663
13707,-7.066401,4.3560367
13708,-1.5203185,5.8261886
13709,7.52787,8.531991
13710,2.5405831,1.593997
13711,2.7600265,-0.12749435
13712,-12.05574,6.231718
13713,7.445688,0.87163484
13714,14.535339,7.649992
13715,16.578112,6.7097583
13716,-11.012819,10.892059
13717,4.230209,-6.738962
13718,4.9176855,10.463524
13719,-6.150965,6.5246215
13720,-0.53088045,-14.226064
13721,-11.92484,4.7708063
13722,4.875454,-15.335784
13723,3.6755562,1.0050552
13724,15.3635025,2.214447
13725,15.1142235,8.851619
13726,11.980379,8.632077
13727,12.132118,9.518824
13728,-6.940223,-7.17943
13729,-13.39907,3.9516025
13730,-5.526322,8.262908
13731,7.5260677,-13.987166
13732,-1.6268288,2.1186574
13733,-4.949054,10.889593
13734,-12.22075,6.5464315
13735,4.644335,-9.27202
13736,2.492582,8.323901
13737,11.034369,4.86994
13738,8.658068,5.2720437
13739,5.606094,6.8401546
13740,5.4228745,13.89188
13741,-13.500145,10.63771
13742,-1.2834295,0.7108475
13743,6.7632494,-14.106499
13744,-0.71636575,-15.374747
13745,-6.767135,6.5711746
13746,0.51143026,-6.159874
13747,-3.523895,-12.281157
13748,-6.5290666,-11.916534
13749,-4.642391,4.4056745
13750,-9.3423815,-6.9827576
13751,-3.0250783,0.7443926
13752,6.717071,3.9520583
13753,-12.581283,2.7301953
13754,-4.821687,0.033489436
13755,1.4468888,-0.2642633
13756,7.340472,0.6697621
13757,6.774209,11.837674
13758,7.035911,10.294936
13759,16.651798,7.920179
13760,-10.076967,3.4164906
13761,0.6531042,-15.572281
13762,6.9059553,-16.035995
13763,-3.6511824,-8.750416
13764,-9.404977,8.646936
13765,-3.0819118,-4.7698526
13766,4.514228,11.2484455
13767,12.247349,5.9943748
13768,-7.649748,8.003042
13769,9.505118,2.981619
13770,-9.432307,-6.92842
13771,7.3721714,3.407554
13772,8.694743,9.826235
13773,-5.1153245,1.3378035
13774,10.209992,4.48363
13775,15.169823,2.4826016
13776,2.0782151,-8.672466
13777,3.6983063,11.799385
13778,15.556792,3.0733156
13779,10.900652,10.789602
13780,8.269178,4.159525
13781,2.0829678,-2.2016904
13782,0.26343885,2.4891002
13783,-10.65333,5.11647
13784,5.5700197,-1.1312697
13785,-14.547412,6.616273
13786,-4.4456625,-12.566325
13787,11.373735,6.115091
13788,-10.861635,4.4626174
13789,13.907956,10.163759
13790,-5.3375154,-9.135003
13791,-14.324912,6.0114274
13792,-9.12707,-6.3338456
13793,-14.083297,10.199174
13794,10.488736,7.8547683
13795,-7.999829,9.321991
13796,-5.942125,1.1523588
13797,0.9933231,-9.401228
13798,8.188318,-15.278866
13799,6.278699,2.4357197
13800,-4.7392645,-7.785888
13801,7.1471972,1.0518228
13802,0.62136805,4.0298834
13803,8.963108,9.423652
13804,-10.167422,6.310986
13805,8.143751,7.369306
13806,0.9435802,-13.970603
13807,-9.955453,-8.903903
13808,3.1125114,-9.31302
13809,12.525857,8.947543
13810,1.2028978,9.521965
13811,8.203812,9.039756
13812,8.450162,0.39143297
13813,5.7221975,10.063699
13814,-8.808209,-7.8760414
13815,2.067185,-15.826064
13816,1.5407326,-8.813144
13817,1.1225845,-1.0954728
13818,-7.1798577,-12.617109
13819,-4.953254,7.334786
13820,-9.6330385,5.0440903
13821,12.702847,5.5840654
13822,5.1623282,5.317285
13823,-5.6153736,-13.971677
13824,3.3780186,-10.555898
13825,4.7667403,4.081645
13826,-3.8715289,12.382367
13827,6.5539665,3.9309804
13828,-1.806349,-12.297634
13829,14.785297,8.186089
13830,-6.675501,12.22445
13831,2.432403,-6.9289436
13832,4.507936,-12.695807
13833,-10.25593,-0.36567962
13834,0.9038797,-0.6368177
13835,-9.790416,-6.0472913
13836,-9.700104,10.308124
13837,4.0411863,4.5466013
13838,-4.0864997,4.1060653
13839,8.716568,6.104529
13840,-1.1422298,-7.1604176
13841,1.4583359,5.1649256
13842,-2.9581068,0.043129433
13843,-8.765126,0.18610542
13844,15.262249,3.5726826
13845,2.1638825,3.9555304
13846,-6.465167,10.41429
13847,5.3961945,-14.273037
13848,3.7907467,3.8777833
13849,2.9199386,-15.125166
13850,-0.034897365,10.934091
13851,-12.204754,1.5625178
13852,-0.85078484,2.093701
13853,7.4519033,1.5624483
13854,-11.302334,10.448098
13855,7.335383,10.027804
13856,1.1640555,-1.3991432
13857,14.077408,3.9763825
13858,9.689135,1.899906
13859,1.3707602,-15.444512
13860,-7.90477,8.166632
13861,7.7631493,8.038487
13862,-7.606159,-8.722086
13863,10.740774,9.301161
13864,9.334997,4.668267
13865,-7.199998,-5.5207214
13866,4.201571,-9.388355
13867,-15.154324,8.98037
13868,11.471537,7.2858887
13869,-4.206659,-12.139715
13870,5.7815485,5.4895487
13871,6.940445,7.1401978
13872,13.554527,3.2688153
13873,3.8535304,2.8455372
13874,15.282512,8.810361
13875,-4.330041,11.626656
13876,8.727137,3.888532
13877,6.1278954,4.589203
13878,4.1021447,2.4845238
13879,-9.447102,5.975685
13880,-2.0738084,-0.28388566
13881,11.557447,1.1504072
13882,17.125198,5.397952
13883,-5.07482,-6.942784
13884,-11.381248,1.9169314
13885,2.813364,6.403762
13886,-6.987393,-11.188589
13887,0.2301951,2.526115
13888,3.1058905,3.7441573
13889,5.21789,11.209671
13890,4.6358123,10.191021
13891,-3.0443,7.9147844
13892,9.410926,-12.849262
13893,-5.7979136,-6.588734
13894,5.6393266,-1.0324708
13895,-9.535133,-6.169513
13896,-10.653605,9.599165
13897,-0.91654134,1.1415259
13898,3.6786063,-0.17144196
13899,5.6541715,-15.219329
13900,10.547161,11.489217
13901,0.67334086,-10.2316065
13902,12.336102,0.7713908
13903,-7.055159,-4.242839
13904,-10.904057,9.481722
13905,-14.769803,6.5438805
13906,-6.7212954,-11.132082
13907,5.3395557,8.756398
13908,3.477487,4.650062
13909,-10.902331,9.35381
13910,-9.705607,3.371816
13911,-8.395497,-4.890089
13912,-6.425879,6.5068164
13913,-11.700556,5.257927
13914,-9.787633,12.106483
13915,-5.8118434,8.649167
13916,2.5374765,9.418379
13917,-5.4209213,2.707653
13918,-14.419837,3.5417087
13919,-6.6927996,3.346325
13920,1.3250654,-14.413948
13921,2.4710438,-6.406202
13922,-6.1553855,10.436651
13923,-13.971222,5.70627
13924,7.203005,7.5341434
13925,1.9437647,11.418799
13926,-3.5857716,7.9878016
13927,-2.9494157,4.7717185
13928,-1.5028764,-10.897457
13929,14.648287,4.2999735
13930,3.3488822,-15.519295
13931,-7.2684064,-7.2151566
13932,-5.057846,-0.67139393
13933,2.0149055,5.6715655
13934,-3.3595726,-8.787909
13935,-6.176611,-9.709154
13936,12.338332,1.5077869
13937,-8.995778,8.672765
13938,-1.2689353,-13.9226465
13939,6.264962,5.1939473
13940,-5.0285053,-10.203542
13941,-6.6658573,5.416624
13942,9.392687,-12.896943
13943,-12.890093,5.9353423
13944,-5.2036304,8.355666
13945,4.4765463,-13.251687
13946,-10.363063,4.860773
13947,15.444365,3.444582
13948,-10.835555,2.4619067
13949,-9.724445,3.5059838
13950,7.4634733,-11.8555355
13951,-6.053964,3.782817
13952,0.9682179,-9.061106
13953,-0.80726564,0.1333981
13954,-5.9868274,0.6456238
13955,8.696626,0.7611353
13956,-2.2049794,-11.211828
13957,-8.336815,8.257405
13958,10.05627,0.9342725
13959,11.822307,9.391559
13960,0.39965543,-12.001374
13961,9.93423,3.7710798
13962,-3.5731254,5.6853986
13963,2.63042,8.3555565
13964,-6.6808453,4.229279
13965,-2.1899772,3.6653655
13966,-7.514168,-7.6087394
13967,-8.763877,-12.076335
13968,2.4745421,-2.0804012
13969,8.363807,2.178549
13970,10.500599,12.254434
13971,-9.680126,8.243352
13972,-8.3075485,-1.6881876
13973,-3.6992774,1.7971879
13974,4.5202193,0.8278762
13975,-4.9404936,0.7280611
13976,-4.900517,-11.852125
13977,-11.080678,11.322812
13978,-7.9635787,4.0667696
13979,-9.561097,8.734928
13980,1.8522619,5.150816
13981,-9.658801,4.7513494
13982,0.68532246,-0.22105803
13983,-6.1563725,-3.9134524
13984,15.6012125,1.3728409
13985,-12.674642,6.2701902
13986,-4.9179587,-14.140594
13987,13.148146,3.5478792
13988,-0.9505489,-5.7700143
13989,-1.5417506,1.7143883
13990,4.592124,-8.247598
13991,5.736755,9.891389
13992,-10.893899,12.133803
13993,14.402209,5.387203
13994,-6.0600276,1.6226158
13995,-0.44098514,-8.4366865
13996,-11.548744,10.902039
13997,7.708504,6.552204
13998,-1.6814375,-11.861845
13999,13.388534,1.6847235
14000,11.656812,2.7200382
14001,-2.5638862,8.743543
14002,2.8019598,-9.170889
14003,-4.92989,-12.629558
14004,-8.348565,5.586413
14005,-6.9014397,8.282538
14006,-15.618436,6.5562806
14007,-8.458173,12.611254
14008,-4.9958744,7.3002396
14009,-10.820622,9.132173
14010,10.817414,1.6730459
14011,-2.7886367,-14.467814
14012,-4.465785,-7.9655004
14013,-14.119458,8.816083
14014,3.8270903,2.5563743
14015,-5.070599,8.023261
14016,8.391337,2.8274102
14017,-12.68171,8.534059
14018,11.917914,2.6904101
14019,-11.96119,10.2758465
14020,-3.7488859,8.415533
14021,3.369171,2.8340588
14022,-5.847,-9.953201
14023,2.8687975,-13.2268715
14024,2.7457054,-8.77977
14025,6.334904,8.971328
14026,16.382336,8.641646
14027,1.4031572,-9.997832
14028,1.0525728,2.2751017
14029,3.59841,-10.1153755
14030,13.457034,1.2492896
14031,3.312214,-14.882523
14032,-7.4871397,-4.315691
14033,-6.4971495,10.426871
14034,0.60509574,-10.301664
14035,-7.8464484,-6.778875
14036,-7.949585,-8.165202
14037,9.628019,7.1971655
14038,0.69952744,-12.339104
14039,-14.029994,10.553051
